,date,team1Name,team2Name,venue,referee,result,day,month,season,avgLast5Scores,avgLast5ScoresAgainst,avgLast5Bps,avgLast5BpsAgainst,avgLast5Tries,avgLast5Conversions,avgLast5Penalties,avgLast5DropGoals,avgLast5TriesAgainst,avgLast5ConversionsAgainst,avgLast5PenaltiesAgainst,avgLast5DropGoalsAgainst,targetCode,wonLastTeam1,wonLastTeam2
474,2016-03-26,Saracens,Exeter,Allianz Park,Matthew Carley,W,Sat,Mar,2015-16,23.0,21.0,0.4,0.2,1.8,1.6,3.6,0.0,2.0,1.0,2.8,0.2,1,0.0,1
483,2016-03-27,Wasps,Newcastle,Kingston Park,JP Doyle,W,Sun,Mar,2015-16,30.2,15.4,0.8,0.2,4.0,3.0,1.4,0.0,2.0,1.2,1.0,0.0,1,1.0,0
480,2016-03-27,Sale,Leicester,AJ Bell Stadium,Thomas Foley,W,Sun,Mar,2015-16,22.2,31.0,0.4,0.8,2.8,0.8,2.2,0.0,3.8,3.0,2.0,0.0,1,0.0,1
482,2016-03-27,Newcastle,Wasps,Kingston Park,JP Doyle,L,Sun,Mar,2015-16,16.4,25.0,0.4,0.6,1.2,1.0,2.8,0.0,3.0,2.0,2.0,0.0,0,0.0,1
484,2016-03-27,Northampton,Harlequins,Franklin's Gardens,Tim Wigglesworth,W,Sun,Mar,2015-16,24.2,18.0,0.6,0.2,3.4,2.4,0.8,0.0,1.2,0.6,3.6,0.0,1,0.0,0
485,2016-03-27,Harlequins,Northampton,Franklin's Gardens,Tim Wigglesworth,L,Sun,Mar,2015-16,21.6,27.8,0.6,0.6,1.8,1.2,3.4,0.0,2.8,2.4,3.0,0.0,0,0.0,0
481,2016-03-27,Leicester,Sale,AJ Bell Stadium,Thomas Foley,L,Sun,Mar,2015-16,28.4,24.2,0.6,0.4,3.4,3.0,1.6,0.2,2.6,2.0,2.4,0.0,0,1.0,0
487,2016-04-01,Saracens,Bath,The Recreation Ground,Greg Garner,W,Fri,Apr,2015-16,25.2,22.2,0.6,0.2,2.6,2.2,2.6,0.0,2.4,1.2,2.4,0.2,1,1.0,1
486,2016-04-01,Bath,Saracens,The Recreation Ground,Greg Garner,L,Fri,Apr,2015-16,21.6,21.8,0.4,0.6,2.8,1.4,1.6,0.0,1.6,1.2,3.8,0.0,0,1.0,1
489,2016-04-02,Worcester,Exeter,Sandy Park,Thomas Foley,L,Sat,Apr,2015-16,18.8,18.6,0.0,0.8,1.8,1.0,2.6,0.0,1.8,1.2,2.4,0.0,0,1.0,0
495,2016-04-02,Gloucester,Leicester,Welford Road,JP Doyle,L,Sat,Apr,2015-16,19.0,16.8,0.6,0.2,1.8,1.4,2.4,0.0,1.8,1.2,1.8,0.0,0,0.0,0
491,2016-04-02,Newcastle,Harlequins,Twickenham Stoop,Matthew Carley,L,Sat,Apr,2015-16,15.2,26.8,0.4,0.6,1.2,1.0,2.4,0.0,3.4,2.2,1.8,0.0,0,0.0,0
488,2016-04-02,Exeter,Worcester,Sandy Park,Thomas Foley,W,Sat,Apr,2015-16,24.6,22.6,0.4,0.4,2.4,1.8,3.0,0.0,3.0,2.6,0.8,0.0,1,0.0,1
492,2016-04-02,London Irish,Sale,Madejski Stadium,Craig Maxwell-Keys,L,Sat,Apr,2015-16,16.4,25.6,0.2,0.6,1.4,0.8,2.6,0.0,3.0,2.0,2.2,0.0,0,0.0,1
490,2016-04-02,Harlequins,Newcastle,Twickenham Stoop,Matthew Carley,W,Sat,Apr,2015-16,21.2,29.8,0.8,0.6,2.0,1.4,2.8,0.0,3.4,2.8,2.4,0.0,1,0.0,0
493,2016-04-02,Sale,London Irish,Madejski Stadium,Craig Maxwell-Keys,W,Sat,Apr,2015-16,23.0,28.8,0.2,1.0,2.6,1.4,2.4,0.0,3.6,3.0,1.6,0.0,1,1.0,0
494,2016-04-02,Leicester,Gloucester,Welford Road,JP Doyle,W,Sat,Apr,2015-16,28.6,24.6,0.6,0.4,3.6,3.2,1.2,0.2,3.0,2.4,1.6,0.0,1,0.0,0
497,2016-04-03,Northampton,Wasps,Ricoh Arena,Luke Pearce,L,Sun,Apr,2015-16,25.0,17.4,0.6,0.4,3.6,2.6,0.6,0.0,1.2,0.6,3.4,0.0,0,1.0,1
496,2016-04-03,Wasps,Northampton,Ricoh Arena,Luke Pearce,W,Sun,Apr,2015-16,32.2,15.8,1.0,0.0,4.4,3.6,1.0,0.0,2.0,1.4,1.0,0.0,1,1.0,1
499,2016-04-15,Exeter,Gloucester,Kingsholm,Craig Maxwell-Keys,L,Fri,Apr,2015-16,29.4,21.6,0.6,0.4,3.6,2.4,2.2,0.0,3.0,2.4,0.6,0.0,0,1.0,0
498,2016-04-15,Gloucester,Exeter,Kingsholm,Craig Maxwell-Keys,W,Fri,Apr,2015-16,18.6,22.6,0.6,0.4,1.6,1.4,2.6,0.0,2.8,1.6,1.8,0.0,1,0.0,1
502,2016-04-16,Saracens,Harlequins,Wembley Stadium,Greg Garner,W,Sat,Apr,2015-16,24.0,17.0,0.6,0.0,2.4,1.8,2.8,0.0,1.6,1.2,2.0,0.2,1,1.0,1
503,2016-04-16,Harlequins,Saracens,Wembley Stadium,Greg Garner,L,Sat,Apr,2015-16,28.4,26.4,1.0,0.4,2.8,2.4,3.2,0.0,2.8,2.0,2.8,0.0,0,1.0,1
500,2016-04-16,Worcester,Wasps,Sixways,JP Doyle,L,Sat,Apr,2015-16,17.6,21.0,0.0,0.8,1.8,1.0,2.2,0.0,2.2,1.4,2.4,0.0,0,0.0,1
504,2016-04-16,Northampton,Leicester,Franklin's Gardens,Tim Wigglesworth,L,Sat,Apr,2015-16,18.6,19.4,0.4,0.4,2.4,1.8,1.0,0.0,1.4,0.8,3.6,0.0,0,0.0,1
501,2016-04-16,Wasps,Worcester,Sixways,JP Doyle,W,Sat,Apr,2015-16,29.4,15.0,0.8,0.0,3.8,2.8,1.6,0.0,1.6,1.4,1.4,0.0,1,1.0,0
505,2016-04-16,Leicester,Northampton,Franklin's Gardens,Tim Wigglesworth,W,Sat,Apr,2015-16,26.2,26.6,0.6,0.6,3.2,2.4,1.6,0.2,3.0,2.8,2.0,0.0,1,1.0,0
507,2016-04-17,Bath,Sale,AJ Bell Stadium,Luke Pearce,L,Sun,Apr,2015-16,20.2,22.6,0.4,0.8,2.6,1.2,1.6,0.0,2.0,1.2,3.4,0.0,0,0.0,1
506,2016-04-17,Sale,Bath,AJ Bell Stadium,Luke Pearce,W,Sun,Apr,2015-16,21.8,24.6,0.0,0.8,2.2,1.8,2.4,0.0,3.0,2.4,1.6,0.0,1,1.0,0
508,2016-04-17,Newcastle,London Irish,Kingston Park,Wayne Barnes,W,Sun,Apr,2015-16,19.0,29.6,0.4,0.6,1.8,1.4,2.4,0.0,3.8,2.6,1.8,0.0,1,0.0,0
509,2016-04-17,London Irish,Newcastle,Kingston Park,Wayne Barnes,L,Sun,Apr,2015-16,15.4,22.2,0.2,0.4,1.2,0.8,2.6,0.0,2.2,1.4,2.8,0.0,0,0.0,0
511,2016-04-23,Sale,Bath,The Recreation Ground,Ian Tempest,L,Sat,Apr,2015-16,21.8,23.4,0.2,0.6,2.6,2.0,1.6,0.0,2.8,2.0,1.8,0.0,0,1.0,0
510,2016-04-23,Bath,Sale,The Recreation Ground,Ian Tempest,W,Sat,Apr,2015-16,18.6,25.0,0.2,1.0,2.0,1.0,2.2,0.0,2.6,1.8,2.8,0.0,1,0.0,1
513,2016-04-29,Gloucester,Sale,AJ Bell Stadium,Thomas Foley,W,Fri,Apr,2015-16,19.2,22.4,0.6,0.4,1.6,1.4,2.8,0.0,2.6,1.4,2.2,0.0,1,1.0,0
512,2016-04-29,Sale,Gloucester,AJ Bell Stadium,Thomas Foley,L,Fri,Apr,2015-16,24.8,24.6,0.6,0.6,3.2,2.6,1.2,0.0,2.8,2.0,2.2,0.0,0,0.0,1
516,2016-04-30,Northampton,Bath,Franklin's Gardens,Wayne Barnes,W,Sat,Apr,2015-16,19.4,22.4,0.6,0.2,2.4,1.6,1.4,0.0,2.0,1.4,3.2,0.0,1,0.0,1
514,2016-04-30,Leicester,Worcester,Welford Road,Greg Garner,W,Sat,Apr,2015-16,26.0,26.0,0.4,0.6,3.0,2.2,2.0,0.2,2.8,2.4,2.4,0.0,1,1.0,0
515,2016-04-30,Worcester,Leicester,Welford Road,Greg Garner,L,Sat,Apr,2015-16,21.6,29.0,0.2,0.8,2.6,1.0,2.2,0.0,3.6,2.8,1.8,0.0,0,0.0,1
517,2016-04-30,Bath,Northampton,Franklin's Gardens,Wayne Barnes,L,Sat,Apr,2015-16,19.4,23.2,0.2,1.2,2.2,1.2,2.0,0.0,2.6,1.8,2.2,0.0,0,1.0,0
520,2016-05-01,London Irish,Harlequins,Madejski Stadium,JP Doyle,L,Sun,May,2015-16,13.2,19.8,0.4,0.2,1.0,0.8,2.2,0.0,1.6,1.4,3.0,0.0,0,0.0,0
522,2016-05-01,Saracens,Newcastle,Allianz Park,Ian Tempest,W,Sun,May,2015-16,25.4,15.4,0.4,0.0,3.0,2.2,2.0,0.0,1.2,0.8,2.4,0.2,1,1.0,1
519,2016-05-01,Wasps,Exeter,Sandy Park,Matthew Carley,L,Sun,May,2015-16,38.2,19.4,0.8,0.2,5.2,4.0,1.4,0.0,2.6,1.4,1.2,0.0,0,1.0,0
518,2016-05-01,Exeter,Wasps,Sandy Park,Matthew Carley,W,Sun,May,2015-16,25.8,18.6,0.6,0.2,3.0,1.8,2.4,0.0,2.4,1.8,1.0,0.0,1,0.0,1
523,2016-05-01,Newcastle,Saracens,Allianz Park,Ian Tempest,L,Sun,May,2015-16,18.8,27.8,0.2,0.8,1.8,1.6,2.2,0.0,3.4,2.4,2.0,0.0,0,1.0,1
521,2016-05-01,Harlequins,London Irish,Madejski Stadium,JP Doyle,W,Sun,May,2015-16,26.2,25.0,0.8,0.4,2.4,2.0,3.4,0.0,3.0,2.0,2.0,0.0,1,0.0,0
532,2016-05-07,Wasps,London Irish,Ricoh Arena,Thomas Foley,W,Sat,May,2015-16,31.6,19.4,0.6,0.2,4.2,3.2,1.4,0.0,2.6,1.4,1.2,0.0,1,0.0,0
533,2016-05-07,London Irish,Wasps,Ricoh Arena,Thomas Foley,L,Sat,May,2015-16,15.0,21.0,0.6,0.4,1.4,1.0,2.0,0.0,2.0,1.6,2.6,0.0,0,0.0,0
525,2016-05-07,Leicester,Bath,The Recreation Ground,Craig Maxwell-Keys,L,Sat,May,2015-16,27.4,22.2,0.6,0.4,3.2,2.4,2.0,0.2,2.2,2.0,2.4,0.0,0,1.0,0
528,2016-05-07,Harlequins,Exeter,Twickenham Stoop,Wayne Barnes,L,Sat,May,2015-16,25.6,24.4,0.8,0.4,2.4,2.0,3.2,0.0,3.0,2.0,1.8,0.0,0,1.0,1
527,2016-05-07,Northampton,Gloucester,Kingsholm,JP Doyle,W,Sat,May,2015-16,17.2,23.0,0.4,0.4,2.0,1.2,1.6,0.0,2.2,1.8,2.8,0.0,1,1.0,1
529,2016-05-07,Exeter,Harlequins,Twickenham Stoop,Wayne Barnes,W,Sat,May,2015-16,24.2,15.8,0.4,0.2,2.8,1.8,2.2,0.0,2.0,1.4,1.0,0.0,1,1.0,1
531,2016-05-07,Sale,Newcastle,Kingston Park,Matthew Carley,W,Sat,May,2015-16,24.6,19.2,0.8,0.4,3.0,2.4,1.6,0.0,1.8,1.2,2.6,0.0,1,0.0,0
524,2016-05-07,Bath,Leicester,The Recreation Ground,Craig Maxwell-Keys,W,Sat,May,2015-16,18.0,22.4,0.4,1.0,2.2,1.4,1.4,0.0,2.8,1.8,1.6,0.0,1,0.0,1
530,2016-05-07,Newcastle,Sale,Kingston Park,Matthew Carley,L,Sat,May,2015-16,18.2,26.0,0.2,0.6,1.8,1.6,2.0,0.0,3.2,2.0,2.0,0.0,0,0.0,0
534,2016-05-07,Worcester,Saracens,Sixways,Luke Pearce,L,Sat,May,2015-16,19.4,31.2,0.2,1.0,2.4,1.0,1.8,0.0,4.0,3.2,1.6,0.0,0,0.0,1
526,2016-05-07,Gloucester,Northampton,Kingsholm,JP Doyle,L,Sat,May,2015-16,17.6,19.0,0.6,0.6,1.2,1.0,3.2,0.0,2.2,1.0,2.0,0.0,0,1.0,1
535,2016-05-07,Saracens,Worcester,Sixways,Luke Pearce,W,Sat,May,2015-16,24.8,15.0,0.4,0.0,3.2,2.0,1.6,0.0,1.4,1.0,1.8,0.2,1,1.0,0
536,2016-05-21,Saracens,Leicester,Allianz Park,JP Doyle,W,Sat,May,2015-16,30.8,14.6,0.6,0.0,4.2,2.8,1.4,0.0,1.6,1.2,1.4,0.0,1,1.0,0
538,2016-05-21,Exeter,Wasps,Sandy Park,Greg Garner,W,Sat,May,2015-16,32.6,18.2,0.6,0.2,4.6,3.0,1.2,0.0,2.2,1.8,1.2,0.0,1,1.0,1
539,2016-05-21,Wasps,Exeter,Sandy Park,Greg Garner,L,Sat,May,2015-16,31.4,19.4,0.6,0.2,4.4,2.6,1.4,0.0,2.6,1.4,1.2,0.0,0,1.0,1
537,2016-05-21,Leicester,Saracens,Allianz Park,JP Doyle,L,Sat,May,2015-16,28.6,27.2,0.8,0.6,3.6,2.6,1.8,0.0,3.0,2.8,2.2,0.0,0,0.0,1
540,2016-05-28,Saracens,Exeter,Twickenham Stadium,Wayne Barnes,W,Sat,May,2015-16,32.4,14.4,0.4,0.0,4.2,3.0,1.8,0.0,1.6,1.4,1.2,0.0,1,1.0,1
541,2016-05-28,Exeter,Saracens,Twickenham Stadium,Wayne Barnes,L,Sat,May,2015-16,35.8,15.6,0.6,0.0,5.0,3.6,1.2,0.0,1.6,1.4,1.6,0.0,0,1.0,1
